food_id,food_name,carb,prt,fat,recipe,amount,food_type,n
1,갈릭 난,0,0,0,강력분,300,main,3
1,갈릭 난,0,0,0,물,160,main,
1,갈릭 난,0,0,0,파마산치즈,15,main,
1,갈릭 난,0,0,0,올리브유,30,main,
1,갈릭 난,0,0,0,설탕,5,main,
1,갈릭 난,0,0,0,이스트,5,main,
1,갈릭 난,0,0,0,소금,5,main,
1,갈릭 난,0,0,0,다진마늘,15,main,
1,갈릭 난,0,0,0,파슬리가루,15,main,
1,갈릭 난,0,0,0,밀가루,10,main,
1,갈릭 난,0,0,0,물,360,main,
2,양배추롤,0,0,0,소고기,350,side,3
2,양배추롤,0,0,0,양파,1,side,
2,양배추롤,0,0,0,달걀,1,side,
2,양배추롤,0,0,0,밥,100,side,
2,양배추롤,0,0,0,우유,20,side,
2,양배추롤,0,0,0,넛맥,10,side,
2,양배추롤,0,0,0,버터,20,side,
2,양배추롤,0,0,0,파슬리,50,side,
2,양배추롤,0,0,0,소금,5,side,
3,태국식 홍합찜,0,0,0,홍합,1000,side,4
3,태국식 홍합찜,0,0,0,청주,20,side,
3,태국식 홍합찜,0,0,0,고수(코리엔더),8,side,
3,태국식 홍합찜,0,0,0,레몬그라스,10,side,
3,태국식 홍합찜,0,0,0,대파,3,side,
3,태국식 홍합찜,0,0,0,마늘,5,side,
3,태국식 홍합찜,0,0,0,코코넛밀크,400,side,
3,태국식 홍합찜,0,0,0,피쉬소스,15,side,
3,태국식 홍합찜,0,0,0,소금,10,side,
3,태국식 홍합찜,0,0,0,라임,50,side,
3,태국식 홍합찜,0,0,0,프릭키누,300,side,
3,태국식 홍합찜,0,0,0,땅콩기름,20,side,
4,듬직한 샌드위치,0,0,0,바게트,100,main,4
4,듬직한 샌드위치,0,0,0,가지,100,main,
4,듬직한 샌드위치,0,0,0,파프리카,100,main,
4,듬직한 샌드위치,0,0,0,쥬키니,100,main,
4,듬직한 샌드위치,0,0,0,아티초크,80,main,
4,듬직한 샌드위치,0,0,0,모차렐라치즈,200,main,
4,듬직한 샌드위치,0,0,0,햄,25,main,
4,듬직한 샌드위치,0,0,0,루꼴라,20,main,
4,듬직한 샌드위치,0,0,0,올리브유,10,main,
4,듬직한 샌드위치,0,0,0,바질 페스토,10,main,
4,듬직한 샌드위치,0,0,0,바질,21,main,
4,듬직한 샌드위치,0,0,0,잣,30,main,
4,듬직한 샌드위치,0,0,0,마늘,5,main,
4,듬직한 샌드위치,0,0,0,레몬즙,15,main,
4,듬직한 샌드위치,0,0,0,올리브유,30,main,
4,듬직한 샌드위치,0,0,0,파마산치즈,15,main,
5,북경오리구이,0,0,0,오리고기,1100,side,4
5,북경오리구이,0,0,0,오이,50,side,
5,북경오리구이,0,0,0,대파,4,side,
5,북경오리구이,0,0,0,물,30,side,
5,북경오리구이,0,0,0,해선장소스,100,side,
5,북경오리구이,0,0,0,팬케이크,25,side,
6,우엉 스키야키,0,0,0,소고기,300,side,2
6,우엉 스키야키,0,0,0,표고버섯,20,side,
6,우엉 스키야키,0,0,0,송이버섯,20,side,
6,우엉 스키야키,0,0,0,팽이버섯,20,side,
6,우엉 스키야키,0,0,0,유부,20,side,
6,우엉 스키야키,0,0,0,대파,20,side,
6,우엉 스키야키,0,0,0,배추,20,side,
6,우엉 스키야키,0,0,0,곤약,20,side,
6,우엉 스키야키,0,0,0,우엉,20,side,
6,우엉 스키야키,0,0,0,맛술,100,side,
6,우엉 스키야키,0,0,0,간장,100,side,
10,썬드라이드 토마토,0,0,0,토마토,1000,side,10
10,썬드라이드 토마토,0,0,0,소금,5,side,
10,썬드라이드 토마토,0,0,0,올리브유,15,side,
10,썬드라이드 토마토,0,0,0,다진마늘,3,side,
10,썬드라이드 토마토,0,0,0,홍고추,2,side,
10,썬드라이드 토마토,0,0,0,바질,15,side,
10,썬드라이드 토마토,0,0,0,오레가노,10,side,
11,데리야끼 치킨,0,0,0,닭고기,500,side,3
11,데리야끼 치킨,0,0,0,깻잎,10,side,
11,데리야끼 치킨,0,0,0,겨자,10,side,
11,데리야끼 치킨,0,0,0,간장,90,side,
11,데리야끼 치킨,0,0,0,맛술,90,side,
11,데리야끼 치킨,0,0,0,설탕,105,side,
11,데리야끼 치킨,0,0,0,청주,90,side,
12,돼지고기 두반장 볶음,0,0,0,당근,100,side,2
12,돼지고기 두반장 볶음,0,0,0,양배추,100,side,
12,돼지고기 두반장 볶음,0,0,0,피망,100,side,
12,돼지고기 두반장 볶음,0,0,0,대파,10,side,
12,돼지고기 두반장 볶음,0,0,0,돼지고기(등심),180,side,
12,돼지고기 두반장 볶음,0,0,0,전분(감자),10,side,
12,돼지고기 두반장 볶음,0,0,0,청주,10,side,
12,돼지고기 두반장 볶음,0,0,0,달걀 흰자,100,side,
12,돼지고기 두반장 볶음,0,0,0,마늘,10,side,
12,돼지고기 두반장 볶음,0,0,0,맛술,10,side,
12,돼지고기 두반장 볶음,0,0,0,두반장,20,side,
12,돼지고기 두반장 볶음,0,0,0,설탕,5,side,
12,돼지고기 두반장 볶음,0,0,0,블랙빈소스,10,side,
13,새우칠리마요,0,0,0,마요네즈,90,side,2
13,새우칠리마요,0,0,0,간장,15,side,
13,새우칠리마요,0,0,0,설탕,15,side,
13,새우칠리마요,0,0,0,레몬즙,30,side,
13,새우칠리마요,0,0,0,두반장,2,side,
13,새우칠리마요,0,0,0,찹쌀,10,side,
13,새우칠리마요,0,0,0,달걀 흰자,10,side,
13,새우칠리마요,0,0,0,새우,10,side,
13,새우칠리마요,0,0,0,식용유,10,side,
13,새우칠리마요,0,0,0,간장,10,side,
13,새우칠리마요,0,0,0,와사비 페이스트,10,side,
13,새우칠리마요,0,0,0,전분(감자),10,side,
14,게살브로콜리,0,0,0,게맛살,50,side,1
14,게살브로콜리,0,0,0,달걀,20,side,
14,게살브로콜리,0,0,0,브로콜리,10,side,
14,게살브로콜리,0,0,0,닭 육수,120,side,
14,게살브로콜리,0,0,0,전분(옥수수),8,side,
14,게살브로콜리,0,0,0,생강,10,side,
14,게살브로콜리,0,0,0,청주,5,side,
14,게살브로콜리,0,0,0,소금,5,side,
14,게살브로콜리,0,0,0,후추,5,side,
15,마파두부덥밥,0,0,0,연두부,400,main,1
15,마파두부덥밥,0,0,0,두반장,45,main,
15,마파두부덥밥,0,0,0,돼지고기(삼겹살),150,main,
15,마파두부덥밥,0,0,0,땅콩기름,10,main,
15,마파두부덥밥,0,0,0,고춧가루,45,main,
15,마파두부덥밥,0,0,0,닭 육수,180,main,
15,마파두부덥밥,0,0,0,대파,10,main,
15,마파두부덥밥,0,0,0,설탕,2,main,
15,마파두부덥밥,0,0,0,간장,7,main,
15,마파두부덥밥,0,0,0,전분(감자),30,main,
15,마파두부덥밥,0,0,0,산초,10,main,
16,니쿠자가,0,0,0,감자,2,side,4
16,니쿠자가,0,0,0,당근,3,side,
16,니쿠자가,0,0,0,소고기(차돌박이),260,side,
16,니쿠자가,0,0,0,양파,200,side,
16,니쿠자가,0,0,0,다시마,3,side,
16,니쿠자가,0,0,0,가다랑어,8,side,
16,니쿠자가,0,0,0,간장,40,side,
16,니쿠자가,0,0,0,설탕,40,side,
16,니쿠자가,0,0,0,맛술,30,side,
16,니쿠자가,0,0,0,청주,1,side,
17,튜나 캐서롤,0,0,0,스파게티면,200,side,3
17,튜나 캐서롤,0,0,0,참치캔,200,side,
17,튜나 캐서롤,0,0,0,버터,25,side,
17,튜나 캐서롤,0,0,0,빵가루,55,side,
17,튜나 캐서롤,0,0,0,크림버섯스프,100,side,
17,튜나 캐서롤,0,0,0,우유,125,side,
17,튜나 캐서롤,0,0,0,셀러리,10,side,
17,튜나 캐서롤,0,0,0,파프리카,200,side,
17,튜나 캐서롤,0,0,0,파슬리,10,side,
17,튜나 캐서롤,0,0,0,올리브유,10,side,
17,튜나 캐서롤,0,0,0,후추,10,side,
17,튜나 캐서롤,0,0,0,체다치즈,7,side,
18,돼지고기(삼겹살)오븐구이,0,0,0,돼지고기(삼겹살),1000,side,8
18,돼지고기(삼겹살)오븐구이,0,0,0,로즈마리,15,side,
18,돼지고기(삼겹살)오븐구이,0,0,0,땅콩기름,75,side,
18,돼지고기(삼겹살)오븐구이,0,0,0,소금,5,side,
18,돼지고기(삼겹살)오븐구이,0,0,0,고춧가루,50,side,
18,돼지고기(삼겹살)오븐구이,0,0,0,다진마늘,20,side,
18,돼지고기(삼겹살)오븐구이,0,0,0,간장,75,side,
18,돼지고기(삼겹살)오븐구이,0,0,0,식용유,45,side,
18,돼지고기(삼겹살)오븐구이,0,0,0,사과,4,side,
18,돼지고기(삼겹살)오븐구이,0,0,0,당근,5,side,
18,돼지고기(삼겹살)오븐구이,0,0,0,양파,3,side,
18,돼지고기(삼겹살)오븐구이,0,0,0,감자,5,side,
18,돼지고기(삼겹살)오븐구이,0,0,0,사탕무,3,side,
19,엔젤 부리또,0,0,0,또띠아,1,main,1
19,엔젤 부리또,0,0,0,아보카도,33,main,
19,엔젤 부리또,0,0,0,토마토,33,main,
19,엔젤 부리또,0,0,0,파프리카,50,main,
19,엔젤 부리또,0,0,0,살라미,35,main,
19,엔젤 부리또,0,0,0,파슬리,10,main,
19,엔젤 부리또,0,0,0,사워크림,10,main,
19,엔젤 부리또,0,0,0,달걀,2,main,
19,엔젤 부리또,0,0,0,버터,30,main,
19,엔젤 부리또,0,0,0,생크림,15,main,
19,엔젤 부리또,0,0,0,체다치즈,15,main,
20,시저 샐러드,0,0,0,닭고기(가슴),250,side,3
20,시저 샐러드,0,0,0,소금,10,side,
20,시저 샐러드,0,0,0,후추,10,side,
20,시저 샐러드,0,0,0,마늘,15,side,
20,시저 샐러드,0,0,0,올리브유,60,side,
20,시저 샐러드,0,0,0,메추리알,120,side,
20,시저 샐러드,0,0,0,베이컨,40,side,
20,시저 샐러드,0,0,0,로메인상추,10,side,
20,시저 샐러드,0,0,0,달걀 노른자,10,side,
20,시저 샐러드,0,0,0,머스타드소스,3,side,
20,시저 샐러드,0,0,0,레몬즙,20,side,
20,시저 샐러드,0,0,0,엔초비,20,side,
20,시저 샐러드,0,0,0,땅콩기름,120,side,
20,시저 샐러드,0,0,0,파마산치즈,30,side,
21,감자 & 베이컨 샐러드,0,0,0,감자,200,side,2
21,감자 & 베이컨 샐러드,0,0,0,베이컨,50,side,
21,감자 & 베이컨 샐러드,0,0,0,달걀,150,side,
21,감자 & 베이컨 샐러드,0,0,0,로즈마리,10,side,
21,감자 & 베이컨 샐러드,0,0,0,파슬리,10,side,
21,감자 & 베이컨 샐러드,0,0,0,소금,5,side,
21,감자 & 베이컨 샐러드,0,0,0,올리브유,75,side,
21,감자 & 베이컨 샐러드,0,0,0,포도식초,45,side,
21,감자 & 베이컨 샐러드,0,0,0,홀그레인 머스타드,20,side,
21,감자 & 베이컨 샐러드,0,0,0,쪽파,5,side,
23,땅콩수프,0,0,0,감자,100,side,1
23,땅콩수프,0,0,0,피망,100,side,
23,땅콩수프,0,0,0,당근,100,side,
23,땅콩수프,0,0,0,땅콩,50,side,
23,땅콩수프,0,0,0,커리파우더,75,side,
23,땅콩수프,0,0,0,고춧가루,15,side,
23,땅콩수프,0,0,0,마늘,1,side,
23,땅콩수프,0,0,0,생강,15,side,
23,땅콩수프,0,0,0,캔토마토,1,side,
23,땅콩수프,0,0,0,닭 육수,400,side,
23,땅콩수프,0,0,0,소금,8,side,
23,땅콩수프,0,0,0,후추,10,side,
23,땅콩수프,0,0,0,땅콩버터,20,side,
23,땅콩수프,0,0,0,꿀,10,side,
23,땅콩수프,0,0,0,닭고기(다리),50,side,
23,땅콩수프,0,0,0,고수(코리엔더),5,side,
24,김치찜,0,0,0,배추김치,600,side,8
24,김치찜,0,0,0,돼지고기(삼겹살),600,side,
24,김치찜,0,0,0,생강,5,side,
24,김치찜,0,0,0,청주,30,side,
24,김치찜,0,0,0,맛술,45,side,
24,김치찜,0,0,0,대파,5,side,
24,김치찜,0,0,0,설탕,10,side,
24,김치찜,0,0,0,다시마 육수,200,side,
24,김치찜,0,0,0,김치국물,100,side,
25,양송이버섯 피자,0,0,0,강력분,250,main,2
25,양송이버섯 피자,0,0,0,이스트,8,main,
25,양송이버섯 피자,0,0,0,소금,5,main,
25,양송이버섯 피자,0,0,0,물,15,main,
25,양송이버섯 피자,0,0,0,올리브유,38,main,
25,양송이버섯 피자,0,0,0,양송이버섯,10,main,
25,양송이버섯 피자,0,0,0,뽀르게타 햄,10,main,
25,양송이버섯 피자,0,0,0,바질 페스토,75,main,
25,양송이버섯 피자,0,0,0,모차렐라치즈,180,main,
26,우유젤리,0,0,0,우유,700,dessert,6
26,우유젤리,0,0,0,설탕,150,dessert,
26,우유젤리,0,0,0,물강활,45,dessert,
26,우유젤리,0,0,0,젤라틴,35,dessert,
26,우유젤리,0,0,0,딸기,100,dessert,
26,우유젤리,0,0,0,민트,4,dessert,
26,우유젤리,0,0,0,아이싱 슈가,10,dessert,
27,해물 빠에야,0,0,0,쌀,30,main,1
27,해물 빠에야,0,0,0,스파게티소스,200,main,
27,해물 빠에야,0,0,0,오징어,50,main,
27,해물 빠에야,0,0,0,관자,50,main,
27,해물 빠에야,0,0,0,백합,150,main,
27,해물 빠에야,0,0,0,중하,50,main,
27,해물 빠에야,0,0,0,꽃게,300,main,
27,해물 빠에야,0,0,0,양파,80,main,
27,해물 빠에야,0,0,0,화이트와인,5,main,
27,해물 빠에야,0,0,0,강황가루,5,main,
27,해물 빠에야,0,0,0,올리브유,15,main,
27,해물 빠에야,0,0,0,마늘,5,main,
27,해물 빠에야,0,0,0,모차렐라치즈,50,main,
27,해물 빠에야,0,0,0,미나리,10,main,
27,해물 빠에야,0,0,0,물,100,main,
27,해물 빠에야,0,0,0,후추,2,main,
28,쌀국수,0,0,0,쌀국수,70,main,1
28,쌀국수,0,0,0,소고기(차돌박이),100,main,
28,쌀국수,0,0,0,숙주나물,100,main,
28,쌀국수,0,0,0,깻잎,5,main,
28,쌀국수,0,0,0,대멸치,50,main,
28,쌀국수,0,0,0,표고버섯,20,main,
28,쌀국수,0,0,0,다시마,20,main,
28,쌀국수,0,0,0,간장,5,main,
28,쌀국수,0,0,0,소금,5,main,
28,쌀국수,0,0,0,후추,5,main,
28,쌀국수,0,0,0,물,500,main,
29,날치알 떡볶이,0,0,0,가래떡,150,main,1
29,날치알 떡볶이,0,0,0,어묵,100,main,
29,날치알 떡볶이,0,0,0,날치알,10,main,
29,날치알 떡볶이,0,0,0,달걀,100,main,
29,날치알 떡볶이,0,0,0,치즈,10,main,
29,날치알 떡볶이,0,0,0,파프리카,33,main,
29,날치알 떡볶이,0,0,0,양파,33,main,
29,날치알 떡볶이,0,0,0,가다랑어,10,main,
29,날치알 떡볶이,0,0,0,물,400,main,
29,날치알 떡볶이,0,0,0,화이트와인,15,main,
29,날치알 떡볶이,0,0,0,고추장,30,main,
29,날치알 떡볶이,0,0,0,고춧가루,30,main,
29,날치알 떡볶이,0,0,0,간장,8,main,
29,날치알 떡볶이,0,0,0,설탕,30,main,
29,날치알 떡볶이,0,0,0,후추,3,main,
30,비빔국수,0,0,0,소면,150,main,1
30,비빔국수,0,0,0,갓김치,50,main,
30,비빔국수,0,0,0,달걀,100,main,
30,비빔국수,0,0,0,김치국물,15,main,
30,비빔국수,0,0,0,고추장,30,main,
30,비빔국수,0,0,0,간장,15,main,
30,비빔국수,0,0,0,매실청,60,main,
30,비빔국수,0,0,0,들기름,8,main,
30,비빔국수,0,0,0,물,500,main,
31,옥수수 통조림치즈,0,0,0,옥수수 통조림,100,side,1
31,옥수수 통조림치즈,0,0,0,모차렐라치즈,100,side,
31,옥수수 통조림치즈,0,0,0,양파,25,side,
31,옥수수 통조림치즈,0,0,0,가지,25,side,
31,옥수수 통조림치즈,0,0,0,우유,100,side,
31,옥수수 통조림치즈,0,0,0,마요네즈,5,side,
31,옥수수 통조림치즈,0,0,0,머스타드소스,5,side,
31,옥수수 통조림치즈,0,0,0,핫소스,5,side,
31,옥수수 통조림치즈,0,0,0,올리브유,8,side,
31,옥수수 통조림치즈,0,0,0,아몬드,5,side,
31,옥수수 통조림치즈,0,0,0,바질,2,side,
32,소고기(갈비)찜,0,0,0,소고기(갈비),300,side,2
32,소고기(갈비)찜,0,0,0,표고버섯,100,side,
32,소고기(갈비)찜,0,0,0,감자,200,side,
32,소고기(갈비)찜,0,0,0,당근,25,side,
32,소고기(갈비)찜,0,0,0,마늘,20,side,
32,소고기(갈비)찜,0,0,0,무,50,side,
32,소고기(갈비)찜,0,0,0,대파,10,side,
32,소고기(갈비)찜,0,0,0,간장,45,side,
32,소고기(갈비)찜,0,0,0,홍삼액,80,side,
32,소고기(갈비)찜,0,0,0,물,150,side,
32,소고기(갈비)찜,0,0,0,매실청,45,side,
32,소고기(갈비)찜,0,0,0,올리고당,45,side,
33,일본라멘,0,0,0,돼지고기(삼겹살),100,main,1
33,일본라멘,0,0,0,라면사리,150,main,
33,일본라멘,0,0,0,달걀,100,main,
33,일본라멘,0,0,0,다시마,10,main,
33,일본라멘,0,0,0,물,1200,main,
33,일본라멘,0,0,0,커피 가루,10,main,
33,일본라멘,0,0,0,간장,45,main,
34,고구마 맛탕,0,0,0,고구마,200,dessert,1
34,고구마 맛탕,0,0,0,메이플시럽,75,dessert,
34,고구마 맛탕,0,0,0,식용유,10,dessert,
35,목살스테이크,0,0,0,돼지고기(목살),250,side,1
35,목살스테이크,0,0,0,감자,50,side,
35,목살스테이크,0,0,0,베이컨,100,side,
35,목살스테이크,0,0,0,아스파라거스,50,side,
35,목살스테이크,0,0,0,체다치즈,25,side,
35,목살스테이크,0,0,0,모차렐라치즈,15,side,
35,목살스테이크,0,0,0,마늘,30,side,
35,목살스테이크,0,0,0,올리브유,30,side,
35,목살스테이크,0,0,0,레드와인,15,side,
35,목살스테이크,0,0,0,바질,5,side,
35,목살스테이크,0,0,0,후추,2,side,
35,목살스테이크,0,0,0,소금,5,side,
35,목살스테이크,0,0,0,블루베리,30,side,
35,목살스테이크,0,0,0,스테이크소스,100,side,
35,목살스테이크,0,0,0,굴소스,15,side,
36,식빵 러스크,0,0,0,식빵,50,dessert,1
36,식빵 러스크,0,0,0,허니파우더,15,dessert,
36,식빵 러스크,0,0,0,계피,3,dessert,
36,식빵 러스크,0,0,0,올리브유,15,dessert,
36,식빵 러스크,0,0,0,아몬드,5,dessert,
36,식빵 러스크,0,0,0,설탕,5,dessert,
37,고추잡채,0,0,0,돼지고기(안심),100,side,1
37,고추잡채,0,0,0,피망,100,side,
37,고추잡채,0,0,0,파프리카,50,side,
37,고추잡채,0,0,0,대파,10,side,
37,고추잡채,0,0,0,죽순 통조림,80,side,
37,고추잡채,0,0,0,달걀,100,side,
37,고추잡채,0,0,0,고추기름,30,side,
37,고추잡채,0,0,0,간장,15,side,
37,고추잡채,0,0,0,후추,2,side,
37,고추잡채,0,0,0,청주,15,side,
37,고추잡채,0,0,0,전분(감자),15,side,
37,고추잡채,0,0,0,참기름,15,side,
37,고추잡채,0,0,0,꽃빵,100,side,
38,갈치조림,0,0,0,갈치,200,side,1
38,갈치조림,0,0,0,양파,30,side,
38,갈치조림,0,0,0,무,100,side,
38,갈치조림,0,0,0,대파,10,side,
38,갈치조림,0,0,0,청양고추,10,side,
38,갈치조림,0,0,0,홍삼액,50,side,
38,갈치조림,0,0,0,물,100,side,
38,갈치조림,0,0,0,고추장,15,side,
38,갈치조림,0,0,0,간장,15,side,
38,갈치조림,0,0,0,매실청,30,side,
38,갈치조림,0,0,0,고춧가루,30,side,
38,갈치조림,0,0,0,멸치 액젓,5,side,
38,갈치조림,0,0,0,맛술,15,side,
38,갈치조림,0,0,0,다진마늘,15,side,
38,갈치조림,0,0,0,후추,2,side,
39,두부젓국찌개,0,0,0,두부,150,side,1
39,두부젓국찌개,0,0,0,모시조개,200,side,
39,두부젓국찌개,0,0,0,애호박,30,side,
39,두부젓국찌개,0,0,0,느타리버섯,50,side,
39,두부젓국찌개,0,0,0,대파,3,side,
39,두부젓국찌개,0,0,0,청양고추,5,side,
39,두부젓국찌개,0,0,0,새우젓,15,side,
39,두부젓국찌개,0,0,0,물,500,side,
40,메밀비빔국수,0,0,0,메밀 국수,100,main,1
40,메밀비빔국수,0,0,0,열무김치,150,main,
40,메밀비빔국수,0,0,0,무순,25,main,
40,메밀비빔국수,0,0,0,고추장,15,main,
40,메밀비빔국수,0,0,0,김치국물,30,main,
40,메밀비빔국수,0,0,0,고춧가루,5,main,
40,메밀비빔국수,0,0,0,간장,3,main,
40,메밀비빔국수,0,0,0,매실청,30,main,
40,메밀비빔국수,0,0,0,맛술,5,main,
40,메밀비빔국수,0,0,0,참깨,5,main,
40,메밀비빔국수,0,0,0,들기름,15,main,
43,대구지리탕,0,0,0,대구,200,side,2
43,대구지리탕,0,0,0,대구알,50,side,
43,대구지리탕,0,0,0,바지락,100,side,
43,대구지리탕,0,0,0,미나리,50,side,
43,대구지리탕,0,0,0,콩나물,50,side,
43,대구지리탕,0,0,0,무,50,side,
43,대구지리탕,0,0,0,대파,15,side,
43,대구지리탕,0,0,0,물,400,side,
43,대구지리탕,0,0,0,소금,7,side,
43,대구지리탕,0,0,0,청주,7,side,
44,감자 그라탕,0,0,0,감자,50,main,1
44,감자 그라탕,0,0,0,모차렐라치즈,100,main,
44,감자 그라탕,0,0,0,양파,25,main,
44,감자 그라탕,0,0,0,우유,150,main,
44,감자 그라탕,0,0,0,올리브유,7,main,
44,감자 그라탕,0,0,0,후추,2,main,
44,감자 그라탕,0,0,0,소금,3,main,
44,감자 그라탕,0,0,0,화이트와인,5,main,
44,감자 그라탕,0,0,0,바질,2,main,
44,감자 그라탕,0,0,0,꿀,15,main,
45,치킨스테이크,0,0,0,닭고기(다리),200,side,1
45,치킨스테이크,0,0,0,숙주나물,50,side,
45,치킨스테이크,0,0,0,아스파라거스,10,side,
45,치킨스테이크,0,0,0,토마토,25,side,
45,치킨스테이크,0,0,0,마늘,40,side,
45,치킨스테이크,0,0,0,살라미,10,side,
45,치킨스테이크,0,0,0,소금,5,side,
45,치킨스테이크,0,0,0,후추,2,side,
45,치킨스테이크,0,0,0,식용유,60,side,
45,치킨스테이크,0,0,0,레드와인,100,side,
47,치즈피쉬스틱,0,0,0,피쉬스틱,120,side,2
47,치즈피쉬스틱,0,0,0,체다치즈,15,side,
47,치즈피쉬스틱,0,0,0,모차렐라치즈,60,side,
47,치즈피쉬스틱,0,0,0,바질,3,side,
48,꽈리고추 감자조림,0,0,0,감자,45,side,3
48,꽈리고추 감자조림,0,0,0,꽈리고추,10,side,
48,꽈리고추 감자조림,0,0,0,참기름,15,side,
48,꽈리고추 감자조림,0,0,0,간장,60,side,
48,꽈리고추 감자조림,0,0,0,재래간장,15,side,
48,꽈리고추 감자조림,0,0,0,물엿,75,side,
49,크림스파게티,0,0,0,스파게티면,100,main,1
49,크림스파게티,0,0,0,모시조개,150,main,
49,크림스파게티,0,0,0,살라미,10,main,
49,크림스파게티,0,0,0,생크림,200,main,
49,크림스파게티,0,0,0,체다치즈,10,main,
49,크림스파게티,0,0,0,양파,25,main,
49,크림스파게티,0,0,0,청양고추,5,main,
49,크림스파게티,0,0,0,마늘,5,main,
49,크림스파게티,0,0,0,화이트와인,15,main,
49,크림스파게티,0,0,0,굴소스,5,main,
49,크림스파게티,0,0,0,올리브유,15,main,
50,치킨스낵랩,0,0,0,닭고기(튀김),250,side,1
50,치킨스낵랩,0,0,0,고추,10,side,
50,치킨스낵랩,0,0,0,치즈 샌드 크래커,100,side,
50,치킨스낵랩,0,0,0,옥수수 통조림,45,side,
50,치킨스낵랩,0,0,0,야끼소바,15,side,
50,치킨스낵랩,0,0,0,사우전드아일랜드 드레싱,30,side,
50,치킨스낵랩,0,0,0,올리브유,15,side,
50,치킨스낵랩,0,0,0,또띠아,20,side,
52,로제스파게티면,0,0,0,스파게티면,100,main,1
52,로제스파게티면,0,0,0,양송이버섯,50,main,
52,로제스파게티면,0,0,0,느타리버섯,100,main,
52,로제스파게티면,0,0,0,방울토마토,25,main,
52,로제스파게티면,0,0,0,스파게티소스,100,main,
52,로제스파게티면,0,0,0,생크림,100,main,
52,로제스파게티면,0,0,0,소금,5,main,
52,로제스파게티면,0,0,0,후추,2,main,
52,로제스파게티면,0,0,0,바질,2,main,
52,로제스파게티면,0,0,0,올리브유,15,main,
53,소고기(차돌박이) 숙주나물볶음,0,0,0,소고기(차돌박이),150,side,1
53,소고기(차돌박이) 숙주나물볶음,0,0,0,숙주나물,150,side,
53,소고기(차돌박이) 숙주나물볶음,0,0,0,굴소스,15,side,
53,소고기(차돌박이) 숙주나물볶음,0,0,0,올리브유,15,side,
53,소고기(차돌박이) 숙주나물볶음,0,0,0,참기름,5,side,
53,소고기(차돌박이) 숙주나물볶음,0,0,0,간장,8,side,
53,소고기(차돌박이) 숙주나물볶음,0,0,0,요리당,8,side,
53,소고기(차돌박이) 숙주나물볶음,0,0,0,후추,2,side,
54,가츠동,0,0,0,시판 돈까스,150,main,1
54,가츠동,0,0,0,밥,150,main,
54,가츠동,0,0,0,느타리버섯,50,main,
54,가츠동,0,0,0,팽이버섯,50,main,
54,가츠동,0,0,0,마늘,15,main,
54,가츠동,0,0,0,쑥갓,5,main,
54,가츠동,0,0,0,양파,20,main,
54,가츠동,0,0,0,달걀,100,main,
54,가츠동,0,0,0,다시마 육수,100,main,
54,가츠동,0,0,0,데리야끼소스,100,main,
54,가츠동,0,0,0,간장,5,main,
54,가츠동,0,0,0,후추,2,main,
54,가츠동,0,0,0,올리브유,15,main,
55,부추전,0,0,0,부추,30,side,2
55,부추전,0,0,0,밀가루,200,side,
55,부추전,0,0,0,닭고기,150,side,
55,부추전,0,0,0,물,300,side,
55,부추전,0,0,0,소금,5,side,
55,부추전,0,0,0,식용유,60,side,
56,해물 하이라이스,0,0,0,밥,100,main,1
56,해물 하이라이스,0,0,0,하이라이스 고형분,150,main,
56,해물 하이라이스,0,0,0,물,350,main,
56,해물 하이라이스,0,0,0,꽃게,150,main,
56,해물 하이라이스,0,0,0,중하,50,main,
56,해물 하이라이스,0,0,0,백합,30,main,
56,해물 하이라이스,0,0,0,양파,5,main,
56,해물 하이라이스,0,0,0,오징어,50,main,
56,해물 하이라이스,0,0,0,화이트와인,15,main,
56,해물 하이라이스,0,0,0,올리브유,15,main,
56,해물 하이라이스,0,0,0,다진마늘,5,main,
56,해물 하이라이스,0,0,0,후추,2,main,
57,오징어 튀김,0,0,0,오징어,100,side,1
57,오징어 튀김,0,0,0,소금,10,side,
57,오징어 튀김,0,0,0,튀김가루,10,side,
57,오징어 튀김,0,0,0,식용유,10,side,
59,고추짜장면,0,0,0,소면,500,main,4
59,고추짜장면,0,0,0,춘장,150,main,
59,고추짜장면,0,0,0,돼지고기,10,main,
59,고추짜장면,0,0,0,양파,50,main,
59,고추짜장면,0,0,0,대파,40,main,
59,고추짜장면,0,0,0,청양고추,20,main,
59,고추짜장면,0,0,0,다진마늘,8,main,
59,고추짜장면,0,0,0,생강 페이스트,5,main,
59,고추짜장면,0,0,0,식용유,75,main,
59,고추짜장면,0,0,0,청주,15,main,
59,고추짜장면,0,0,0,간장,8,main,
59,고추짜장면,0,0,0,소금,2,main,
59,고추짜장면,0,0,0,후추,2,main,
59,고추짜장면,0,0,0,물,400,main,
59,고추짜장면,0,0,0,굴소스,30,main,
59,고추짜장면,0,0,0,설탕,30,main,
59,고추짜장면,0,0,0,고춧가루,15,main,
59,고추짜장면,0,0,0,전분(감자),60,main,
59,고추짜장면,0,0,0,고추기름,15,main,
61,마이 스위트 베이비,0,0,0,소고기(등심),100,side,1
61,마이 스위트 베이비,0,0,0,사과,100,side,
61,마이 스위트 베이비,0,0,0,소금,10,side,
61,마이 스위트 베이비,0,0,0,후추,10,side,
